,votes,user_id,review_id,text,business_id,stars,date,type
282,"{u'funny': 0, u'useful': 1, u'cool': 0}",r_96n9O0jNzbNCZDkSB0EQ,C5S2hsjpXW5S7UBc9X3cCA,papa j's expensive inconsistent   ambiance nice doesn't justify prices   better restaurants carnegie ,P1fJb2WQ1mXoiudj8UE44w,2,09-03-13,review
283,"{u'funny': 0, u'useful': 0, u'cool': 0}",2DHpTXHN5niohBH9oAUHKg,3xeR8F_PUpmu7AW6VJeYFg,"boyfriend went year ago (early 2012) recommendations sister salad - iceberg lettuce covered essentially oil salt   disgusting eat   iceberg al la carte salad? ugh appetizer stuffed pepper   hot pepper, cold meatball flopped tasteless dinner pesto   essentially noodles swimming green liquid   ton flavor boyfriend lemon chicken   broccoli rock hard - like wood! chicken dry   make better food served paid got don't care try  good reviews amaze ",P1fJb2WQ1mXoiudj8UE44w,1,12-03-13,review
284,"{u'funny': 1, u'useful': 1, u'cool': 1}",8xckX9C5cojQaT32P927iA,SuGIqHPvC4naRErEOTBs9g,"good restaurant good food pretty reasonable price   birthday dinner seven girlfriends  waitress efficient , friendly  orders came hot excellently prepared!  try tilapia milanese , excellent  best steamed broccoli iv'e ",P1fJb2WQ1mXoiudj8UE44w,4,26-05-13,review
285,"{u'funny': 0, u'useful': 1, u'cool': 1}",0LzlRSXLhEsVSWFEvW_5yg,gZk2L0eJ7djY6sODiFjIEQ,"pleasantly surprised restaurant   came expectations   greeted large open (garage style) window, opened lounge bar area street   modern furnishings staff quite friendly ordered quattro formaggi pizza   quite good!!!  great balance cheeses   rich   crust excellent   wait come ",P1fJb2WQ1mXoiudj8UE44w,4,11-07-13,review
286,"{u'funny': 0, u'useful': 0, u'cool': 0}",D-tr1j_30GwKSB3e_WOYCg,wuD4dsTkOCwbeAhlNBkM2A,"just start party 12, little difficult   celebrating 2 birthdays loved food, delicious  husband got chicken parm sandwich, served yummy flat bread, got chicken basil pizza ( got 8 cut ppl tried loved stunning   delicious crust, nice crisp, soggy (like pesto pizza get)

the waitress jasmine, fantastic!  bright, friendly knowledgeable menu   took extra time older ladies group help selections       waitress   mary incompetent     awful rude   missed 2 people table failed order said said didn't speak ugh   time sing cut cake, sister law said 'oh hey cake sing?'  came cut cake crazy huge pieces super small pieces like life cut sheet cake) didn't sing!  mad!!

the place pretty, new addition just built 2 years (according father law) really nice   look cool bar area modern couches really sweet look    good food, great looking place   bad waitress  prices middle road authentic italian place, crazy   we'd like want jasmine!",P1fJb2WQ1mXoiudj8UE44w,4,29-09-13,review
287,"{u'funny': 0, u'useful': 0, u'cool': 0}",xb6zEQCw9I-Gl0g06e1KsQ,wGeQZ-JuAOdHGpUdr6g4qQ,menu lots choices food great! resturante expanded pretty large  new section door leave open nice weather makes nice ambience! bread great fresh baked daily!,P1fJb2WQ1mXoiudj8UE44w,4,03-12-13,review
288,"{u'funny': 0, u'useful': 1, u'cool': 0}",0fHA8u20wh1z1u0ANsiBLA,63gqebKCZLt3ESZHBJAy2g,"restaurant twice disappointed times  won't  time 3 hours  took forever order forever food come place  complained manager rude tried blame taking long order  sense, order waitress wasn't coming table? arguing ended taking $6 $200+  ridiculous  returned  unfortunately family decided tonight  took long time food  food cold bland, kids food cold  husbands salmon burnt crisp sister law took bite trout refused eat claims disgusting  wedding soup bread good, that's drink sat meal got refilled asked  bad food, slow service rude managers  i'll pass place family decides  worth good italian options ",P1fJb2WQ1mXoiudj8UE44w,1,26-12-13,review
289,"{u'funny': 1, u'useful': 1, u'cool': 2}",cM9e72mfMtKKRmCnS1VGCA,OTvblKV8iEIF6VRfL7UtaA,"delicious!  i've great!  white pizza  amazing!  i'm big fan chicken piccatta   bread bring table delicious  wide variety selections menu nightly specials sound great!  prices reasonable   overall, highly recommend place!",P1fJb2WQ1mXoiudj8UE44w,5,02-02-14,review
290,"{u'funny': 0, u'useful': 0, u'cool': 0}",dKZYPAw7K64Cqbvys4T50A,P_CZFSwcXYOkTvRkQ2aHtw,"2nd times charm  place 3 5 starts time came, stepped large tonight   waitress righteous fun   food excellent   caesar salad tasty--got tomatoes big $ fettuccini carbornara bacon n smoky cream flavor   wait leftovers!!  white pizza star   crust/dough heavenly flavor shelf   don't throw accolades easily, especially pie, joint serves   good vibe, great service, phenomenal food   ill ",P1fJb2WQ1mXoiudj8UE44w,5,24-02-14,review
291,"{u'funny': 0, u'useful': 0, u'cool': 0}",zJzMAZtNiEOuC2wgDOmm7Q,UcLSql0dfS7dcXKOYU-y-g,"service great  apps delish, specifically stuffed banana peppers & lentil ham soup  think chose wrong entree ordered cod crabmeat special  cod completely tasteless crabmeat layed  reminded boiled fish  yuck! note self  order pasta!",P1fJb2WQ1mXoiudj8UE44w,3,03-03-14,review
292,"{u'funny': 0, u'useful': 0, u'cool': 0}",05ehdct-bF7YLTZTZvB5rA,P0ztxA3bmqA32AqamW60nQ,"love place! food fresh delicious  staff friendly, ",P1fJb2WQ1mXoiudj8UE44w,5,19-05-14,review
293,"{u'funny': 0, u'useful': 1, u'cool': 0}",Pe4QxbvKhLFHWiypevdmQg,yGDNqOZIP8nvBujq75ZDrQ,"spinach/feta cheese salad:  b-
pesto alfredo penne :  :a+
coconut cake huge piece:  a+
bread small portions:  b
service b host grumpy, waitress good, got busy  price: pasta $15 portion smallish like $12 99 dish arrive early saturday night place packed 6pm",P1fJb2WQ1mXoiudj8UE44w,4,05-07-14,review
294,"{u'funny': 0, u'useful': 1, u'cool': 0}",rOJCi7LEiOlxbhHu5BjIhQ,m_v_ar95beQ5d9c1q-Ceww,just looking  service great  husband veal sausage green pepper appetizer larger size  great (spicy) meal  stuffed eggplant  good sauce bit heartier  definitely  really nice atmosphere free parking ,P1fJb2WQ1mXoiudj8UE44w,5,29-07-14,review
295,"{u'funny': 1, u'useful': 6, u'cool': 1}",KZVgUYGt4eww_GwJ2F0MrQ,RnFLiT_uca0vllufwN7qIg,"stopped papa j's friday night (8/1) round drinks  7 altogether eaten restaurant earlier evening   member party walked bar let know sitting couches wall, fairly busy night  short time man bar looked turn away saying word notifying  turned waitress approached service area bar asked  server drink order  said ""yep"" abruptly turned walked away  point, asked manager  came minutes later  friend told occurred, manager said want do""?

my friend said apology good start"" manager looked said don't come ???????? kidding????

my friend traveled frequently stays higher end hotels dines quality restaurants  screaming belligerent way, shape, form; simply informing manager occurred  said, left went 131 east, previously eaten  service fabulous, meal drinks creative exquisite new restaurants opened carnegie late  papa j's longer game town   obviously way simple complaint handled management  appalling!!  favor frequent restaurants walking distance papa j's  understand concept  customer service ",P1fJb2WQ1mXoiudj8UE44w,1,03-08-14,review
296,"{u'funny': 0, u'useful': 0, u'cool': 0}",O61gWYtGlj1ZN7bmZR5slQ,Coes6xfmq0iX3evs1vIkNQ,best chow around--love place  bread salads soups great ,P1fJb2WQ1mXoiudj8UE44w,5,17-09-14,review
297,"{u'funny': 0, u'useful': 0, u'cool': 0}",k-TbSrTfjDO1Hj-eh4Bqmw,kjUbN8EZfgsb8fIYild0hQ,"finally, great tuscan-style italian food pittsburgh, tasteless stuff locals think italian bread warm fresh  bolognese sauce creamy rich, unlike restaurants veal  love fresh smell baking bread restaurant i'm looking forward working way menu chicken options, time, i'm saving room dessert! display cakes pastries door amazing ",P1fJb2WQ1mXoiudj8UE44w,5,30-09-14,review
298,"{u'funny': 0, u'useful': 1, u'cool': 0}",GFLvPozOh5m_n1MYGdHpFQ,pK5_HlTAKiJkHVJAYhjg2w,"man place gone hill   husband went couple weeks ago   salads pasta   verge inedible   single glass wine, felt downright robbed $50 price tag   seriously, easily jarred sauce boxed pasta home  classico better   service pretty absent make worse    knew terrible didn't want deal   seriously, i'd eat og ",P1fJb2WQ1mXoiudj8UE44w,2,06-10-14,review
299,"{u'funny': 0, u'useful': 4, u'cool': 1}",bmy45XLtOomcc_EvC-lXRQ,mVizSUtJ83AorDoFamS7zA,food good husband & ate couple weeks ago time  ordered salad & basil pesto cream pasta & husband ordered spinach & feta pasta  salad just huge plate spring mix way vinegar dressing  lettuce drowning vinegar  pesto pasta flavor (did taste like cream sauce & pesto runny/watery & way sauce noodles  husband's pasta flavor  ate quarter food & finish  took home & bad didn't eat leftovers  hate wasting food!! plus prices expensive food & course poor quality  don't waste time eating  better italian restaurants pittsburgh ,P1fJb2WQ1mXoiudj8UE44w,1,21-11-14,review
300,"{u'funny': 0, u'useful': 0, u'cool': 0}",wW6WVbMCUz67rkp5QEUCmA,rLu8rZld3tN3QXGICMduZQ,"time, papa j's great place eat  great food knowledgeable wait staff unfortunately, couple unsatisfactory meals going  looking great italian meal? look ",P1fJb2WQ1mXoiudj8UE44w,2,28-11-14,review
301,"{u'funny': 0, u'useful': 0, u'cool': 0}",de1ezdAIndz2IhdhOdaUVw,7DfesK3-tbK4RUhvny70Dw,"papa j's officially priced budget  ordered 2 salads gorgonzola pine nuts total $35 98!!! $18 salad??!?!? really?! stunned saw lettuce, cheese, pine nuts! $18 / salad?! totally crazy!",P1fJb2WQ1mXoiudj8UE44w,1,15-12-14,review
302,"{u'funny': 0, u'useful': 0, u'cool': 0}",VztueYW-kYYPtz_Rxn8Zvw,xqdKGgzWJzDvvXOaWkVIbQ,"pizza cold drinks   going !  waitress started attentive, slowly slipped away point things frustrating ",P1fJb2WQ1mXoiudj8UE44w,2,19-12-14,review
303,"{u'funny': 0, u'useful': 1, u'cool': 0}",kRm_weZiIXfG3TRmCaRVuw,zSAvMmBK6kplHeOlazIj_Q,"talk overpriced  $18 fairly basic pasta obviously frozen chicken chopped  terrible, flabby unappealing  pasta ok, sauce  desserts pretty good  honestly, $10 dish price inflated ",P1fJb2WQ1mXoiudj8UE44w,3,29-12-14,review
304,"{u'funny': 0, u'useful': 0, u'cool': 0}",K85xG36wWOpR57ZgJqc5yg,cjKFM9e2By5zeGCVXnp1Ig,"wonderful food  items little priced  disappointed friends love white pizza  seen people eat weight stuff love fresh salads  huge  house dressing perfect time  times just doesn't old beans greens  meatball appetizer superb  by-pass chicken parm, thing lacking    just really plain  alfredo excellent carnegie like place ",P1fJb2WQ1mXoiudj8UE44w,5,18-01-15,review
305,"{u'funny': 1, u'useful': 1, u'cool': 0}",3JCJYpQpNDC6lmA7JFFIbw,pe4RWvuWu8824WEmCZnuSg,"struggle write review simply dining experience confused  restaurant convenient corner st downtown carnegie's main street  walk thing counter filled desserts amazing looking house breads  looks like deli counter  walk hostess station left bar right dining area  bit confusing layout, tastefully  dining area brighter rest restaurant  felt upscale dining area, did overall restaurant tastefully unique  food - wide range italian dishes seafood  ordered crab hozel appetizer  average serving lump crab meat, ask cocktail sauce  tasty, cost $18  ordered veal shrimp entree sauteed veggies like artichokes, eggplant, peppers,  4 smaller sized cutlets veal 3 shrimp  $28  salad pasta offered  dish prepared properly ok  just felt needed  bread offered table came small basket filled variety house breads  pepperoni bread amazing! mean really delish  given 5 stars  service - server      i'm sure quite frankly  annoying?confused? hyper?  appeared idea doing half time  bouncing table, asking questions forgetful, spastic,  point colleagues said, crack?"" chuckled, seriously! forgot ask wanted dessert, bad saw amazing looking offerings cases leaving overall - area definitely stop pepperoni bread sell loaves  think try dine ",P1fJb2WQ1mXoiudj8UE44w,2,07-02-15,review
306,"{u'funny': 0, u'useful': 0, u'cool': 0}",xMB0XrFRuQr6mJtNzz_a8Q,jRYZZvfGiZqUhgwTwiWppQ,trips pittsburgh 20 years   time   gnocchi special   best gnocchi   pizza excellent   service great!,P1fJb2WQ1mXoiudj8UE44w,4,24-02-15,review
307,"{u'funny': 0, u'useful': 2, u'cool': 0}",2Az24juAhTJtmlqr5UWXSQ,b3c7n7ipeAtMPpHZ3hgJSw,"did dinner gf saturday papa j's prior going wall theater  time we've restaurant  usually stop riley's pour house street bite seeing town today decided shake different place deceptively larger looks outside  busier expected particular evening got remaining tables located near entrance bar  traffic customers staff flowed past little noisy distracting tell that's tables available  waitress came promptly, got drinks hoegaarden girl ordered absolute water cranberry), gave menus recited specials day viewing menu bit, decided veal parmigiano; date went specials, chicken broccoli gnocchi dish  plates took 15 minutes arrive portions humongous    filling lunch day  veal tender delicious really gnocchi left biggest impression  tell house like little fluffy pillows dissolving mouth bite  tasted gnocchi like papa j's big thumbs  food good, dinning area's cozy, building certain charm high ceiling tables draped white table cloths pristine appearance  thought bit pricy, didn't feel i've taken   location table, pre-theater perfect meal  hope intimate table time stop dinner ",P1fJb2WQ1mXoiudj8UE44w,4,02-03-15,review
308,"{u'funny': 0, u'useful': 0, u'cool': 0}",_OZjJ-QCY0XEQqce7Pn8bQ,EufPtoDLMKfu3ax21ULlbA,"unique great downtown carnegie  fiance came weekend lunch wanted different usual weekend spots  sausage stuffed pepperoncini's appetizer favorite just ok, marinara served tasty, homemade bread), really great wood fired meatball/ ricotta pizza fiance chicken parm sandwich  waiter attentive friendly  ordered cannoli way door fantastic  overly sweet, crunchy-chocolate dipped shell stuffed cream mini chocolate chips  amazing  definitely",P1fJb2WQ1mXoiudj8UE44w,4,06-03-15,review
309,"{u'funny': 0, u'useful': 0, u'cool': 0}",R_uUXIz6xZpKNlg0-op_PQ,R68XeTwGFFiEkR-KqaI-dg,"ok things  walked asked table told 5 mins  10 mins, seated 10 tables open! hell wait??? older man took table nicer  bread great  food bad good ",P1fJb2WQ1mXoiudj8UE44w,2,15-03-15,review
310,"{u'funny': 1, u'useful': 6, u'cool': 0}",GcBAIs4pzeK6OzHpawgZlg,sG-Ml1ofoRTcU9HejpOGcw,"wrote letter papa j's, did receive reply share experience online tonight friend dined location  seated bar area sidewalk, requested great weather happy hour specials  server took order gingerale, fried zucchini appetizer, salad, wedding soup , eggplant rolotini chicken piccata ( correct spelling) thoroughly enjoyed bread & wedding soup salad bland unexciting, lacking flavor & texture  spring salad consisted leaf lettuce, single slice tomato black olive  expected additions onions, peppers, cheese, cucumbers, croutons, carrots like    enjoyed fresh air waiting appetizer, growing concerned arrive close meal, asked server ( bartender ) appetizer told forgot  offered point, advised meals soon  decided just wait meals forgo appetizer looking forward     main dishes acceptable, outstanding  eggplant tasty prepared   chicken piccata flavorful, expected chicken steamed baked  signs coated sauted  rich golden brown  chicken just pale white sauce simple lemon flavor, lacked depth resulted browning chicken  tasted garlic shallots  sauce lacked famous tang usually supplied capers, absent   pasta served chicken  vegetables cooked, buy lacked real flavor  benefited roasting produced rich savory taste produced extraction natural sugars   meals finished  plates taken waited 20 minutes check  server concerned television customers  total $43 change expected salad soup removed error putting appetizer order, offer saw manager come check customers, customary hesitant restaurant  recommend tonights dining experience   hope feedback beneficial business ",P1fJb2WQ1mXoiudj8UE44w,2,11-05-15,review
