,votes,user_id,review_id,text,business_id,stars,date,type
359,"{u'funny': 0, u'useful': 1, u'cool': 1}",T_wjLgPOPXry7Bea4MzoVQ,uHLsTyhQN5LDc8ptZICyfw,"Mmm...peppermint mocha

In my quest to visit every Starbucks in the USA I have stopped at yet another location.  This one is located in the center of a circle road -- very cache and in a newer part of the area.",3gmBc0qN_LtGbZAjTtHWZg,3,10-11-09,review
360,"{u'funny': 0, u'useful': 1, u'cool': 1}",vjcjHR3G_Vu-Ruo5JcLtWA,4IN_2lcUNoqGthJJACSdgg,Typical other key nasty pretty sure clean good,3gmBc0qN_LtGbZAjTtHWZg,2,10-11-09,review
361,"{u'funny': 0, u'useful': 2, u'cool': 0}",bvu13GyOUwhEjPum2xjiqQ,hD8oO6oSGfCvsTKKey1Xow,table,3gmBc0qN_LtGbZAjTtHWZg,2,12-05-11,review
362,"{u'funny': 0, u'useful': 0, u'cool': 0}",xTzu_aNCPiie5Vj11cAxyQ,mSbZfQotMz3xJ5vNAJnM9Q,typical good dirty,3gmBc0qN_LtGbZAjTtHWZg,3,04-03-12,review
363,"{u'funny': 0, u'useful': 0, u'cool': 0}",bSkco4ZdB7REFtDsJUVrDA,K527ATdXzEoM8MSd7zBLBg,friendly great comfy unwelcoming,3gmBc0qN_LtGbZAjTtHWZg,3,24-05-12,review
364,"{u'funny': 1, u'useful': 1, u'cool': 2}",nEYPahVwXGD2Pjvgkm7QqQ,5ClL6pOSc0LV0cKn-EXZiQ,seating conducive same old same old single original,3gmBc0qN_LtGbZAjTtHWZg,3,27-01-13,review
365,"{u'funny': 0, u'useful': 0, u'cool': 0}",Q3fFv_ft17OyV-NRF1iQxw,CAqMq5HbwVsyHMWAO95rjg,average retail retail picturesque pretty green relaxing,3gmBc0qN_LtGbZAjTtHWZg,4,23-08-13,review
366,"{u'funny': 0, u'useful': 1, u'cool': 1}",o9XGClSBzCsQxbcCzTPdnQ,OmZbJXtVFPhOtVWrs9xq-g,right mid various such quick same friendly other perfect,3gmBc0qN_LtGbZAjTtHWZg,4,06-01-14,review
367,"{u'funny': 0, u'useful': 2, u'cool': 0}",6Mflt7fworNLu031TDrDSA,iKwG_wmOX4WvED0NbLbbZw,teeny-tiny limited friendly,3gmBc0qN_LtGbZAjTtHWZg,2,11-02-14,review
368,"{u'funny': 0, u'useful': 1, u'cool': 0}",FKosz9ExVLhsrITQk5xl4g,jHi7-GytR2lSSRdf0_wM_g,pretty nice friendly clean fresh nice loud audible nice sole sure much new Overall nice friendly,3gmBc0qN_LtGbZAjTtHWZg,3,20-02-14,review
369,"{u'funny': 0, u'useful': 0, u'cool': 0}",RSExP0-Boucr4QyIEzZi0A,oyOQ8uFapRgu1GTPw3IG4g,huge built- small alley-like difficult past busy difficult impersonal due high cold- sure,3gmBc0qN_LtGbZAjTtHWZg,2,21-02-14,review
370,"{u'funny': 0, u'useful': 0, u'cool': 0}",1NqTU6vbr6xdI1hDUlJ_dA,Fa42fRLXZXifjwqWEfhk5A,5-Star Lucious good great loyal,3gmBc0qN_LtGbZAjTtHWZg,5,21-08-14,review
371,"{u'funny': 0, u'useful': 1, u'cool': 0}",JPPhyFE-UE453zA6K0TVgw,vw8Te7pbML59Cje1G7xbDA,pleased such tiny great nice,3gmBc0qN_LtGbZAjTtHWZg,5,22-11-14,review
372,"{u'funny': 0, u'useful': 0, u'cool': 0}",e7lJwGbdJsrFziQoXKNJ6w,qkJfGS0e0zCPRqwt-Hxh-A,particular pushy extra,3gmBc0qN_LtGbZAjTtHWZg,2,28-06-15,review
373,"{u'funny': 0, u'useful': 0, u'cool': 1}",W5mmO5HIk-qc0GzH6yhyyw,aO85QduVCnYbh4XmO4EIbg,central efficient fast,3gmBc0qN_LtGbZAjTtHWZg,4,23-11-15,review
374,"{u'funny': 0, u'useful': 1, u'cool': 1}",9HCfCmd0t5GErgm7He6AeQ,04K3VySgUnjgu476SzvPbQ,free reasonable gingerbread sweater holiday,3gmBc0qN_LtGbZAjTtHWZg,3,08-12-15,review
375,"{u'funny': 12, u'useful': 22, u'cool': 17}",rONxiM8Hafy5kba3ZLoCbA,y0m_UjM8VaY24ZmdEyF_Ww,typical cramped much nice outdoor several other low comfortable many other attractive small limited busy,3gmBc0qN_LtGbZAjTtHWZg,2,15-05-16,review
376,"{u'funny': 0, u'useful': 1, u'cool': 0}",gfagwUKzS9bL89oUv32ecw,dfzpqggmPl0gfeEkUSWZaw,good nice convenient only big,3gmBc0qN_LtGbZAjTtHWZg,4,15-05-16,review
377,"{u'funny': 0, u'useful': 0, u'cool': 0}",SLierwYJc62TIZG-CCokSg,4ihDKETVyTfKz9YyqISSWw,Great clean super friendly,3gmBc0qN_LtGbZAjTtHWZg,5,11-07-16,review
378,"{u'funny': 0, u'useful': 0, u'cool': 0}",_vS9qNQvx8wVUOIkj4qfAg,tbHshoIoujVi-uyaB0FHog,other bad local local,sZ4uYs99km644ZMR1TO76A,3,28-03-11,review
379,"{u'funny': 0, u'useful': 0, u'cool': 0}",jLOSvOEy5o8Ig-Qz7n674A,xshyfQv6SDFiaeMaRfghxg,odd regular weird other,sZ4uYs99km644ZMR1TO76A,1,20-10-15,review
380,"{u'funny': 0, u'useful': 0, u'cool': 0}",E_y4NmvFxh-covBSqDj3mg,9bK9W3IxPdDzGj-L6O1uYg,friendly local special friendly cold,sZ4uYs99km644ZMR1TO76A,4,08-12-15,review
381,"{u'funny': 0, u'useful': 0, u'cool': 0}",qIzIiYq7b5fzQok29AwDKw,IYXqfZmyJzbiVRWnjzDq5A,many different patient good,udjqHtgz7_eh5sExzAkP-g,5,19-06-14,review
382,"{u'funny': 0, u'useful': 0, u'cool': 0}",eSZGHOUjN8qykHpOCyIlJw,yL8NHvYmCK4j2ZeFW998dw,haired thick Teddy much next,udjqHtgz7_eh5sExzAkP-g,5,02-07-14,review
383,"{u'funny': 0, u'useful': 0, u'cool': 0}",WJmx9R9PMO73KPzagGXCvw,02F-PZu2NMpmzNsODSK03A,substantial haired Other unfortunate third cats-only unintimidated respectful sure little able present friendly fur good Positive next,udjqHtgz7_eh5sExzAkP-g,5,06-12-15,review
384,"{u'funny': 1, u'useful': 4, u'cool': 2}",nEYPahVwXGD2Pjvgkm7QqQ,MY8IZJkrDgvb7j08QWcjWg,craft-er vast confusing boring old first nice first hard low ridic slight,yHTLTr-QN-loO_7XoxS8qg,2,22-11-11,review
385,"{u'funny': 0, u'useful': 1, u'cool': 0}",Q3fFv_ft17OyV-NRF1iQxw,aZQpWM0sg3jsvGpf3-vt5A,last couple large pretty average other large small available only much personal retail rude,yHTLTr-QN-loO_7XoxS8qg,3,23-10-12,review
386,"{u'funny': 0, u'useful': 0, u'cool': 0}",UD7Y1CqfY6mDmRwIuCf6nA,EHUlWkdLTr5A-oA0rK_49w,typical crafts dial upset decent scarce different steep lazy further,yHTLTr-QN-loO_7XoxS8qg,3,10-07-13,review
387,"{u'funny': 0, u'useful': 1, u'cool': 0}",q7MrNVt1FE23rwtWmPYWHg,3cFm9T_PtMLNALGjtCwvNg,good,yHTLTr-QN-loO_7XoxS8qg,5,08-12-13,review
388,"{u'funny': 1, u'useful': 0, u'cool': 2}",T2GzjxlcatJyNiyU7gk_Eg,7nGBcrgovBfv4jf5LpusOQ,good wide particular dismal cool soooo much specific good difficult right laughable many other other tend other fine,yHTLTr-QN-loO_7XoxS8qg,2,14-09-14,review
389,"{u'funny': 0, u'useful': 0, u'cool': 0}",QSx870G-7sJGGjkH7j3obg,jmTvIRk7pWMtZfgviYh1EA,exorbitant decent understaffed able willing many different hard half whole next sufficient nice bad inevitable sympathetic right nice little bubble fine first other,yHTLTr-QN-loO_7XoxS8qg,1,06-12-14,review
390,"{u'funny': 0, u'useful': 2, u'cool': 2}",rONxiM8Hafy5kba3ZLoCbA,1ZHP3m-dHm4wOMz5iL84LA,pleased different many few various wide useful different helpful different other useful frequent,yHTLTr-QN-loO_7XoxS8qg,4,22-01-16,review
391,"{u'funny': 0, u'useful': 2, u'cool': 2}",jnmqaqzClH_HoUaaob3Ibg,GA4vmQ-7Gd7gnfzWizMwnA,favorite helpful plentiful,yHTLTr-QN-loO_7XoxS8qg,4,01-02-16,review
392,"{u'funny': 0, u'useful': 0, u'cool': 0}",F7g09kfg6zuAzw8psGpEWg,858AMZ8vBpD3CIS3pdhT4w,clean helpful good full,yHTLTr-QN-loO_7XoxS8qg,4,31-05-16,review
393,"{u'funny': 0, u'useful': 0, u'cool': 0}",Lifsr_GN_oP_Kmi755Ns_w,qk9hK-i_lneb79Uitvs8YQ,open mad,yHTLTr-QN-loO_7XoxS8qg,1,22-06-16,review
394,"{u'funny': 0, u'useful': 0, u'cool': 0}",Q3fFv_ft17OyV-NRF1iQxw,bKiWUDDt9mXX4Re9M9uGxQ,annual present present caramel pecan little able same votive pleased entire frustrated outside votive votive pleasant,iQLLIdmJSt6LQHSjpZERLA,3,02-12-12,review
395,"{u'funny': 1, u'useful': 1, u'cool': 3}",WzaaorVCmUTQvu4mScunNg,9-7NZyHc3fNTOutFd6B8Nw,i great great huge very nice great i helpful,iQLLIdmJSt6LQHSjpZERLA,4,18-11-15,review
396,"{u'funny': 0, u'useful': 1, u'cool': 5}",jnmqaqzClH_HoUaaob3Ibg,ANcLVHIXquwu8R0vErKp7Q,high wonderful long pricey other votive small nice,iQLLIdmJSt6LQHSjpZERLA,5,11-02-16,review
397,"{u'funny': 0, u'useful': 0, u'cool': 1}",WMTm9HHRA3EewoxTX1Gleg,CtxqLHFB80H64X62p_N0Bw,good like 10.00- tad slow great alternative great,6ilJq_05xRgek_8qUp36-g,4,24-06-09,review
398,"{u'funny': 1, u'useful': 1, u'cool': 1}",b6xBiEt5iQ_HZ41Qh_ZNIA,w8rwtPBWhDSYkRy8v05KjA,open hot creative,6ilJq_05xRgek_8qUp36-g,3,01-06-10,review
399,"{u'funny': 0, u'useful': 4, u'cool': 1}",YTHnhkhUY9m83m915xsjJg,gUI8aM4ZaHSbXB6IzfW3yw,absolute unnecessary bad ridiculous c'mon glorified WHOLE such crappy other upset undergraduate major good long whole major,6ilJq_05xRgek_8qUp36-g,1,02-06-10,review
400,"{u'funny': 0, u'useful': 1, u'cool': 0}",nCi-BpCo_4iNFPb4QWUL6w,is3AYmYOOwfspuN5mY5B9A,full 5-10 quick slow Wish,6ilJq_05xRgek_8qUp36-g,1,19-12-10,review
401,"{u'funny': 1, u'useful': 0, u'cool': 0}",PwANTxC5mSWGVeSvU1zbYg,MYrWcO00L2tk2g4iri_17Q,little super tame double grilled good delicious diet pearly laden likely decadent long fine slow upfront Next,6ilJq_05xRgek_8qUp36-g,4,06-01-11,review
402,"{u'funny': 0, u'useful': 0, u'cool': 0}",Enzdhh-rV5JgC4lgg0IdFw,H1MyeQeyUw4mm8KU_0Yelw,open 24-7 good fresh typical drive fresh 1-10,6ilJq_05xRgek_8qUp36-g,2,05-03-11,review
403,"{u'funny': 0, u'useful': 1, u'cool': 0}",cF2CgY-_zNTBtQpaP_CeVw,kFa1X4xoGBh9KTZfuY0KiA,general miss few only entire poor accountable accountable soggie worst,6ilJq_05xRgek_8qUp36-g,2,26-05-11,review
404,"{u'funny': 0, u'useful': 1, u'cool': 0}",9cCTmiJ7hz35rHIdr8n9kA,YVxgBRtHt7ySocJPPc-YSw,typical good good good little long small usual,6ilJq_05xRgek_8qUp36-g,2,06-06-11,review
405,"{u'funny': 0, u'useful': 0, u'cool': 0}",B5WkNWDxZ-baWoQc6DBNHA,z7Hw2U-6uMiKAec_YycSsg,Open drive wonderful cheap adorable bow fancy,6ilJq_05xRgek_8qUp36-g,3,21-10-11,review
406,"{u'funny': 0, u'useful': 1, u'cool': 0}",M88CCGSukC27xGwRlXEYbQ,QVUEE1sQciQ1ryz7ppIxeA,only,6ilJq_05xRgek_8qUp36-g,1,20-12-11,review
407,"{u'funny': 0, u'useful': 3, u'cool': 1}",Ho81ttYVMgJBo7iFC4ms3Q,KnpPQGn4erFh1NI4QlNESg,horrible several angry long brought 25-30 main ok same next long HUNGRY same normal,6ilJq_05xRgek_8qUp36-g,1,29-12-11,review
408,"{u'funny': 0, u'useful': 0, u'cool': 0}",CVHIy3cgxPIPy1Pja5uucA,VVAdwZYubPfwSrUa74xnag,first odd sick particular,6ilJq_05xRgek_8qUp36-g,1,06-03-12,review
409,"{u'funny': 0, u'useful': 0, u'cool': 0}",uPp_2Ni_-I5jwzfu182Xpw,8zMpBf1UdBk8j-vclbnmcg,Terrible several several long several direct obese other high special old long-ish shabby,6ilJq_05xRgek_8qUp36-g,1,13-03-12,review
410,"{u'funny': 0, u'useful': 1, u'cool': 0}",7JDMwDRjhGFEpsL_vqKyRQ,TYmq32Y_0HYEOWkX7W-obQ,s slow okay,6ilJq_05xRgek_8qUp36-g,2,03-04-12,review
411,"{u'funny': 0, u'useful': 0, u'cool': 0}",aAfpB9jz5dr4S2HLXpYWDA,IehkWcFpJZ2sE4wS3z-fbw,fair bad hard understaffed fair outright,6ilJq_05xRgek_8qUp36-g,2,19-07-12,review
412,"{u'funny': 0, u'useful': 0, u'cool': 1}",igSbsyeE2C0_17dFt_y_dQ,nfb5FKA5F_NGPsOLsfWlHQ,old decent good 2-4 happy lovely western thin low good happy strawberry artificial hot wrong hot good,6ilJq_05xRgek_8qUp36-g,3,09-08-12,review
413,"{u'funny': 1, u'useful': 1, u'cool': 1}",-OUKIatcSXuF-40IHcarwA,BysFiyYjT0pe3zYS0zSFrQ,resturant good cheap,6ilJq_05xRgek_8qUp36-g,4,20-08-12,review
414,"{u'funny': 0, u'useful': 0, u'cool': 0}",EMkRwX30qwweJueShN_D2w,iyLfhbXLt0s7eNf-3mDy2w,good hit miss main apologetic long obvious initial,6ilJq_05xRgek_8qUp36-g,2,07-10-12,review
415,"{u'funny': 0, u'useful': 0, u'cool': 0}",x1Sc-S5HgZKhlb32yUudVA,8szcv4oGUt-_LXJAShh0Pw,good n awful slow cheap awful,6ilJq_05xRgek_8qUp36-g,1,25-01-13,review
416,"{u'funny': 1, u'useful': 0, u'cool': 0}",XbSiZYwYssx92cGJQV2STw,-27CC7PrcFIDQFUbhaStYA,terrible greasy flavorful new,6ilJq_05xRgek_8qUp36-g,1,03-04-13,review
417,"{u'funny': 2, u'useful': 2, u'cool': 1}",UD7Y1CqfY6mDmRwIuCf6nA,8hicrPP8-tbt8ys28QnbZg,quick simple ten prepared inside hard glamorous several clean extra ready,6ilJq_05xRgek_8qUp36-g,1,14-05-13,review
418,"{u'funny': 0, u'useful': 0, u'cool': 0}",uNQpJ7tmHxvlwe-2VOVGVw,R7U5Q3tI-S0tG2VaqduUig,much open open late past late able Awful hard,6ilJq_05xRgek_8qUp36-g,1,19-05-13,review
419,"{u'funny': 6, u'useful': 3, u'cool': 2}",ltUtdCO_VuaB_LrPsYWigg,x8DzS_VPGxnZlwcyj41Tew,small drinkable last particular acceptable stuck few drive-through right *flush* drive-through much much,6ilJq_05xRgek_8qUp36-g,1,17-06-13,review
420,"{u'funny': 0, u'useful': 1, u'cool': 0}",y9qnN2hUtzXUfNXeWh2GwA,HNUxIC_8tnG1Z0BpEreLpQ,cold apathetic downright possible,6ilJq_05xRgek_8qUp36-g,1,28-06-13,review
421,"{u'funny': 0, u'useful': 0, u'cool': 0}",Q3fFv_ft17OyV-NRF1iQxw,DGGmV1P0vOGgp3kpRd6p-A,brief only tasty great grilled grilled cooked tasty thin crispy delicious inexpensive fantastic,6ilJq_05xRgek_8qUp36-g,4,15-01-14,review
422,"{u'funny': 0, u'useful': 1, u'cool': 0}",9b6REasjDBQAYDpXcKQ2NQ,S1C8EKiCp9bYqD7bOR0TFw,occasional rude,6ilJq_05xRgek_8qUp36-g,1,03-05-14,review
423,"{u'funny': 0, u'useful': 0, u'cool': 0}",IhMklaOEnKAuonG-mG8Ocw,sStl9PeQ9Z-YV2yGHMBnkw,bad surly Good,6ilJq_05xRgek_8qUp36-g,1,13-05-14,review
424,"{u'funny': 0, u'useful': 1, u'cool': 0}",YhT-EwajidHmw71DgRtdYA,IPkcMDJt_pUAkvyiPBgTQg,"Wow. Dirty and slow.  The floors felt like they had the days burger grease spilled all over, and it took 30 m8n to get our take out order.",6ilJq_05xRgek_8qUp36-g,1,04-06-14,review
425,"{u'funny': 2, u'useful': 2, u'cool': 0}",4DrkZqFqLcyRcLWuQUXFeQ,sDSM73YPBQmuIo0G_lqa3A,good rare ONLY steak fine,6ilJq_05xRgek_8qUp36-g,2,11-07-14,review
426,"{u'funny': 2, u'useful': 1, u'cool': 1}",ApznhoFndCTsWsbmXEqDuA,qaYKO27nGaUoOujQ0vdZvg,rude happy undercooked lovely occaisional,6ilJq_05xRgek_8qUp36-g,1,29-07-14,review
427,"{u'funny': 0, u'useful': 0, u'cool': 0}",JAU8sjjfuZkvVNUJST16RQ,u_IKacoI3L3hs_iH_VnkeQ,terrible drive-thru rude able cheese quick cold clear fresh,6ilJq_05xRgek_8qUp36-g,1,09-08-14,review
428,"{u'funny': 0, u'useful': 1, u'cool': 1}",XarzTeuXA5Q-Fm3A5QKpoQ,b63zU_auLxdZN7qXjpnJFg,empty corporate open numerous good extra much exact hot properly,6ilJq_05xRgek_8qUp36-g,1,28-08-14,review
429,"{u'funny': 0, u'useful': 0, u'cool': 0}",jThUkO26of_9arLY5zUszg,aih60sjdeIFrLjiTv17O_A,good bad grilled friendly helpful long busy through- healthy helpful,6ilJq_05xRgek_8qUp36-g,3,15-10-14,review
430,"{u'funny': 0, u'useful': 1, u'cool': 0}",lARSkAyvPCBOl67dZKMYwQ,PZ5XKOzIkzQOAsn6S-tMNA,okay cheap small little tiny decent clean,6ilJq_05xRgek_8qUp36-g,2,23-11-14,review
431,"{u'funny': 0, u'useful': 0, u'cool': 2}",6QhWTugzBJ3cdv2N4WZcSA,XlsatcQ7rFYmAt7Tgke6vw,good free great understaffed unbussed inside ridiculous,6ilJq_05xRgek_8qUp36-g,2,11-01-15,review
432,"{u'funny': 0, u'useful': 0, u'cool': 0}",nYKao-8w_IOj4Mv8QWb2vg,vadWTZM5EdFiaOV79avtKg,n thick regular perfect,6ilJq_05xRgek_8qUp36-g,3,14-03-15,review
433,"{u'funny': 0, u'useful': 0, u'cool': 0}",KSS6v5fcZNoelu4eEZCFcw,Zb4wTnrkw6tcGqM6wXOICA,open half full last safe worth poor,6ilJq_05xRgek_8qUp36-g,1,04-04-15,review
434,"{u'funny': 0, u'useful': 0, u'cool': 0}",q2ccFmRoK0lkkRPosgKFFg,SNmNLFCfIcclAMnpD5fKYA,last good awesome birthday delish polite professional,6ilJq_05xRgek_8qUp36-g,4,28-04-15,review
435,"{u'funny': 0, u'useful': 0, u'cool': 0}",dA9Req-YGl_1icoJN9OlKQ,PqLE6KXwnDTsNm3CoQ50Bw,sure atrocious autistic right huge busy bad polite,6ilJq_05xRgek_8qUp36-g,1,18-06-15,review
436,"{u'funny': 0, u'useful': 2, u'cool': 0}",KsPJL0F0o-ZE7Tk5kxORnQ,HnsoDRIj6tA34h5ftEjmVg,different ready,6ilJq_05xRgek_8qUp36-g,1,16-07-15,review
437,"{u'funny': 0, u'useful': 0, u'cool': 0}",R4Z9gsIYkRqzFmYvGFMyPQ,8wlF7BWTNVgjoEXRW3eNLw,cheap huge only good small,6ilJq_05xRgek_8qUp36-g,2,21-07-15,review
438,"{u'funny': 2, u'useful': 3, u'cool': 2}",XSDmg3kZfKBJvwRe9GHW7w,nJJUQewLT1OT7oZOcSQ5AQ,chain-wide,6ilJq_05xRgek_8qUp36-g,1,13-12-15,review
439,"{u'funny': 0, u'useful': 0, u'cool': 1}",NorNYrCESas_guipKZd2bA,bKEWQ87NfZG7vBYDUC-TQw,last suppose small i few whole,6ilJq_05xRgek_8qUp36-g,1,02-01-16,review
440,"{u'funny': 2, u'useful': 0, u'cool': 1}",er16Be8CFL4DWjRX84lxyw,Ih6Rr49zVUfIvHx4T9sLhQ,fine crust-encased uncouth,6ilJq_05xRgek_8qUp36-g,1,07-01-16,review
441,"{u'funny': 0, u'useful': 7, u'cool': 2}",WzaaorVCmUTQvu4mScunNg,yO_mTfQRZSXOkjtxd9q4uQ,upsetting long nice entire dining angry i n responsible orders.. over-seeing real,6ilJq_05xRgek_8qUp36-g,2,04-02-16,review
442,"{u'funny': 0, u'useful': 0, u'cool': 0}",4PNVWMPfC1PMzyoYfjrcHw,2oP1_VEnxQpo6jhWtEf5ng,charred cute nice apologetic,6ilJq_05xRgek_8qUp36-g,2,13-02-16,review
443,"{u'funny': 0, u'useful': 0, u'cool': 0}",And74LzjUDX4ssXHAqRVpA,s9xq4rY71aR8HzpS2Z3I9Q,Yelp new hungry quick OK special single cheese pretty cheese good quick cheap,6ilJq_05xRgek_8qUp36-g,3,17-02-16,review
444,"{u'funny': 0, u'useful': 2, u'cool': 0}",WzEm2RV9E639H4ymeIWcyA,43ee2ElkWu7yDuvNJPfbMw,common flat little like first cheese grilled grilled right awkward little first,6ilJq_05xRgek_8qUp36-g,1,25-02-16,review
445,"{u'funny': 0, u'useful': 1, u'cool': 0}",rY_iRQkpRLd1dTEYcAQsaA,e5zOLQ23vmW7_AqAJ4S2tQ,French table nearby Terrible,6ilJq_05xRgek_8qUp36-g,1,19-03-16,review
446,"{u'funny': 0, u'useful': 0, u'cool': 0}",zAFP4JJ8Vy_LO70I-DGWzw,gRRBi9rJjjtsI7EzuAPM2Q,many classic same few,6ilJq_05xRgek_8qUp36-g,2,22-03-16,review
447,"{u'funny': 1, u'useful': 1, u'cool': 0}",hFm4g3cyNvGFcj0eHjMJnA,M9JqD0zDuwT8EMI8Fv3qiQ,filthy awful rude slow unsanitary,6ilJq_05xRgek_8qUp36-g,1,09-07-16,review
448,"{u'funny': 0, u'useful': 0, u'cool': 0}",5iYis_-EF5RDfjo9yPsoFw,vNl6ZAuZbaaQxFkHuB74Mw,good Inconvenienced apathetic child entire decent consistent nearby,6ilJq_05xRgek_8qUp36-g,1,16-07-16,review
449,"{u'funny': 0, u'useful': 0, u'cool': 0}",1dUH7QW07S4DI_okrHhG1Q,RAW1QSmF2sLVTAETqnjlcA,concerned good cheap cheap young good-looking frequent same second good hard full-length reminiscent cocktail-length ample cheap popular,57HN9fGRar_GckBmgHgemA,4,08-03-06,review
450,"{u'funny': 0, u'useful': 0, u'cool': 0}",LYKMElh2u27sPIzoQFaGIQ,Yp2tajj5jjNKLUERky8PIw,3-4 usual real afraid necessary,57HN9fGRar_GckBmgHgemA,4,17-08-07,review
451,"{u'funny': 0, u'useful': 0, u'cool': 1}",IbvOxKSps_K5wa3a2_jc-Q,T7N-WvctpOzf86RwsGAg8g,much average green,57HN9fGRar_GckBmgHgemA,5,20-09-07,review
452,"{u'funny': 0, u'useful': 0, u'cool': 0}",7xdvRGaz6fIG6Uh4vPTe2g,CPIQTf3zVD0YoEK0dGJInw,favorite discounted Other same much hard cool,57HN9fGRar_GckBmgHgemA,4,20-06-08,review
453,"{u'funny': 0, u'useful': 0, u'cool': 0}",7DeM4C66zVflYNrZn_Vv9g,FMXRJU6HO9fJAO-6HpFYDg,empty,57HN9fGRar_GckBmgHgemA,2,10-06-09,review
454,"{u'funny': 0, u'useful': 0, u'cool': 0}",c8wkMxa8oyOB1uYP9wNxeA,adrEi30CbjwVzZxW46KnCQ,this store is sadly not in business any more,57HN9fGRar_GckBmgHgemA,3,21-02-10,review
455,"{u'funny': 1, u'useful': 1, u'cool': 1}",8hWBnQA_ckmXoRHYPUmm3g,FyS-haDHyYXOgez_55JmQw,red sorry fun,MKyk4F4HSzHF8v-4cYe3Ww,2,12-04-08,review
456,"{u'funny': 0, u'useful': 0, u'cool': 0}",LhgQq1x4n9ardg1PFo8vgg,923tjSmL0J5FTdiE1wkaxA,pricey,MKyk4F4HSzHF8v-4cYe3Ww,3,03-12-08,review
457,"{u'funny': 0, u'useful': 0, u'cool': 0}",WMTm9HHRA3EewoxTX1Gleg,6QDeLqMlwtwMz60n1TTcLw,great Friendly,MKyk4F4HSzHF8v-4cYe3Ww,5,24-06-09,review
458,"{u'funny': 1, u'useful': 1, u'cool': 1}",_e5drmTJBSV0yiFBrTimtg,-2cBDvZU0tos9jiardbu2A,fun great,MKyk4F4HSzHF8v-4cYe3Ww,5,13-12-09,review
459,"{u'funny': 1, u'useful': 0, u'cool': 0}",sceRDMICN8wGl-XYbMJ9eQ,IwH0gE8pyGzIAB3WXjmCaw,favorite cool cool great funny semi-good ta,MKyk4F4HSzHF8v-4cYe3Ww,5,16-06-10,review
460,"{u'funny': 0, u'useful': 0, u'cool': 0}",j7DlVihvISsgrKFsreR-Qg,7GEU8IZfnqZwTd9zXMPvIg,good good half good Good good funny third much fine bad flat other unconventional funny good serious wide smallish general running drunk cheap next great only easy uncrowded willing couple,MKyk4F4HSzHF8v-4cYe3Ww,4,08-12-10,review
461,"{u'funny': 0, u'useful': 1, u'cool': 0}",MJnIMhzm4onnjtzyprVXJA,emGY8AzjqZ3Tmp4tGyL2Kg,entire large only original primary cool in-house similar rare big large bad next particular free non-stop electric crowd fantastic joint sure young good sexual strong stiff rail mixed scary Waitress nice attentive only down 2-top next food/booze hard cab suburban good,MKyk4F4HSzHF8v-4cYe3Ww,4,17-01-11,review
462,"{u'funny': 1, u'useful': 2, u'cool': 0}",_vS9qNQvx8wVUOIkj4qfAg,39g2XybQLeCqDwas70SZdQ,expensive few na next sticky forth good worth talented,MKyk4F4HSzHF8v-4cYe3Ww,2,21-03-11,review
463,"{u'funny': 2, u'useful': 2, u'cool': 2}",nEYPahVwXGD2Pjvgkm7QqQ,3Ngk2ziLJzEGs144XhRxIA,bad other great fun birthday different other 5-10 good attached restaurant good restaurant whole ta much Contemporary fight favorite familiar um nice,MKyk4F4HSzHF8v-4cYe3Ww,4,21-03-11,review
464,"{u'funny': 5, u'useful': 4, u'cool': 4}",bvu13GyOUwhEjPum2xjiqQ,Y8CsvVEZH3PyxTCuKXTvzA,restaurant cool first Alive incredible obscure good early 21st whole,MKyk4F4HSzHF8v-4cYe3Ww,3,11-10-11,review
465,"{u'funny': 0, u'useful': 0, u'cool': 0}",on6y4M6Vh0GlNfcH8SnbHA,-0m63-bqe6KXe43BinxWLw,musical,MKyk4F4HSzHF8v-4cYe3Ww,5,12-10-11,review
466,"{u'funny': 0, u'useful': 0, u'cool': 0}",on6y4M6Vh0GlNfcH8SnbHA,rKNIRk_K8JFsYHEEva-MWQ,awesome,MKyk4F4HSzHF8v-4cYe3Ww,5,14-10-11,review
467,"{u'funny': 1, u'useful': 3, u'cool': 1}",bSkco4ZdB7REFtDsJUVrDA,PN6TIKg9nQZ5FaGeSET-Cw,great awesome real hilarious sure Next big,MKyk4F4HSzHF8v-4cYe3Ww,5,08-01-13,review
468,"{u'funny': 0, u'useful': 1, u'cool': 0}",ytgLwKzD6B4af5vW56RpJg,5bBzqjUTYSp9yn4mx-uqFA,expired big helpful own known light happy mixed mixed limited bottled great sure,MKyk4F4HSzHF8v-4cYe3Ww,3,23-04-13,review
469,"{u'funny': 0, u'useful': 1, u'cool': 0}",WIJCdKRKG2zyI3NL-S8Pcg,9hsuSg4lEJs7wbJXwg3pQA,high good modern crowd dirty,MKyk4F4HSzHF8v-4cYe3Ww,1,08-06-13,review
470,"{u'funny': 0, u'useful': 1, u'cool': 0}",ozcqOOvFpMvALws8iox3JA,XMvb6dPz9QokzZd3GZX1QQ,last important due interactive last 20-30 slow interactive likely last real,MKyk4F4HSzHF8v-4cYe3Ww,2,10-06-13,review
471,"{u'funny': 0, u'useful': 0, u'cool': 1}",ta5nM41kf1a8FNqV_z4P0w,zxZ3RU0BZRllhny5AewDqA,absolute AMAZING,MKyk4F4HSzHF8v-4cYe3Ww,4,13-10-13,review
